Row Created Date Time,Metric ID,Description of Metric,Indicator Domain Group,OMH Region,Age Group,Numerator,Denominator,Rate,Year,Quarter,Year to Date Numerator,Year to Date Denominator,Year to Date Rate
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Adult,309,595,0.519327731,2012,Q2,577,1204,0.47923588
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,3109,8046,0.386403182,2010,Q4,13336,33338,0.400023997
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,80,153,0.522875817,2012,Q3,311,613,0.507340946
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,239,654,0.365443425,2011,Q1,239,654,0.365443425
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,315,804,0.391791045,2011,Q2,639,1563,0.408829175
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,102,212,0.481132075,2012,Q2,231,460,0.502173913
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1564,4381,0.35699612,2011,Q2,3063,8612,0.355666512
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Youth,309,589,0.524617997,2012,Q3,1139,2058,0.553449951
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,379,1024,0.370117188,2012,Q3,1234,3227,0.382398513
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,647,1255,0.515537849,2014,Q3Q4,1340,2553,0.524872699
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,324,589,0.55008489,2012,Q3,1190,2058,0.578231293
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Adult,219,524,0.417938931,2012,Q4,1034,2313,0.447038478
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,2295,8262,0.277777778,2013,Q1Q2,2295,8262,0.277777778
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,541,1024,0.528320313,2012,Q3,1791,3227,0.555004648
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,430,702,0.612535613,2011,Q2,852,1393,0.611629576
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,137,312,0.439102564,2011,Q4,488,1120,0.435714286
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,396,740,0.535135135,2012,Q3,1155,2186,0.528362306
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,370,765,0.483660131,2011,Q2,710,1419,0.500352361
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,418,725,0.576551724,2012,Q1,418,725,0.576551724
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1648,4347,0.379112031,2014,Q1Q2,1648,4347,0.379112031
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,426,927,0.459546926,2012,Q2,860,1876,0.458422175
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,322,764,0.421465969,2011,Q3,1016,2327,0.436613666
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1278,4231,0.302056251,2011,Q1,1278,4231,0.302056251
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,180,279,0.64516129,2011,Q2,311,504,0.617063492
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,4437,14047,0.315868157,2013,Q1Q2,4437,14047,0.315868157
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1082,2001,0.540729635,2011,Q3,3625,6264,0.578703704
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1499,4231,0.354289766,2011,Q1,1499,4231,0.354289766
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,134,225,0.595555556,2011,Q1,134,225,0.595555556
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Adult,6085,14047,0.433188581,2013,Q1Q2,6085,14047,0.433188581
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,299,631,0.47385103,2012,Q4,1477,2933,0.503579952
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,902,2262,0.398762157,2012,Q1,902,2262,0.398762157
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,908,2010,0.451741294,2011,Q1,908,2010,0.451741294
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,165,233,0.708154506,2011,Q1,165,233,0.708154506
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,85,230,0.369565217,2012,Q1,85,230,0.369565217
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,175,558,0.313620072,2012,Q3,623,1762,0.353575482
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1513,4442,0.340612337,2011,Q3,4576,13054,0.350543895
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,664,1217,0.545603944,2011,Q3,2185,3930,0.555979644
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,79,213,0.370892019,2011,Q1,79,213,0.370892019
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,225,572,0.393356643,2012,Q1,225,572,0.393356643
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,2024,4194,0.482594182,2012,Q3,6075,12579,0.48294777
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,438,759,0.577075099,2011,Q1,438,759,0.577075099
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,110,225,0.488888889,2010,Q4,488,931,0.524167562
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,331,591,0.560067682,2012,Q4,1537,2665,0.57673546
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Adult,472,956,0.493723849,2012,Q4,2114,4219,0.501066603
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,400,1255,0.3187251,2014,Q3Q4,837,2553,0.327849589
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1439,4241,0.339306767,2011,Q4,6063,17359,0.349271271
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1329,2253,0.58988016,2011,Q2,2543,4263,0.596528266
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,490,1170,0.418803419,2013,Q1Q2,490,1170,0.418803419
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Adult,392,804,0.487562189,2011,Q2,787,1563,0.503518874
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,784,2115,0.370685579,2014,Q3Q4,1601,4228,0.378666036
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,267,778,0.343187661,2011,Q4,1044,2874,0.363256785
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Adult,493,1271,0.387883556,2013,Q1Q2,493,1271,0.387883556
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,377,680,0.554411765,2011,Q4,1648,3006,0.54823686
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,201,558,0.360215054,2012,Q3,703,1762,0.398978434
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,2283,4347,0.525189786,2014,Q1Q2,2283,4347,0.525189786
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Adult,864,1491,0.579476861,2013,Q1Q2,864,1491,0.579476861
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,358,782,0.457800512,2010,Q4,1457,3229,0.451223289
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,1792,4194,0.427277062,2012,Q3,5359,12579,0.426027506
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,417,909,0.458745875,2011,Q4,1855,4025,0.460869565
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Adult,954,2024,0.471343874,2013,Q3Q4,1931,4052,0.476554788
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,4452,14842,0.299959574,2013,Q3Q4,8972,29205,0.30720767
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Adult,937,2115,0.443026005,2014,Q3Q4,1919,4228,0.453878903
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Youth,159,339,0.469026549,2012,Q1,159,339,0.469026549
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,700,1790,0.391061453,2012,Q3,2585,6498,0.397814712
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2747,8046,0.341411882,2010,Q4,11766,33338,0.35293059
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,492,1035,0.475362319,2011,Q3,1541,3113,0.49502088
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,4012,8166,0.491305413,2011,Q3,12642,24551,0.514928109
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,767,2001,0.383308346,2011,Q3,2564,6264,0.409323116
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,340,654,0.519877676,2011,Q1,340,654,0.519877676
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,916,2229,0.410946613,2011,Q4,3659,8611,0.424921612
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,03-Hudson River,Adult,560,1075,0.520930233,2011,Q4,2583,5033,0.513212796
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,731,1309,0.558441558,2014,Q3Q4,1511,2683,0.56317555
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,02-Central NY,Adult,354,697,0.507890961,2012,Q4,1541,2901,0.531196139
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,88,192,0.458333333,2012,Q3,323,686,0.470845481
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,171,386,0.443005181,2013,Q1Q2,171,386,0.443005181
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,319,691,0.461649783,2011,Q1,319,691,0.461649783
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Youth,529,1309,0.404125286,2014,Q3Q4,1111,2683,0.414088707
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,7342,16680,0.440167866,2014,Q3Q4,14798,33142,0.446502927
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,146,297,0.491582492,2011,Q2,279,530,0.526415094
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,6803,14047,0.484302698,2013,Q1Q2,6803,14047,0.484302698
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,420,1387,0.302811824,2013,Q3Q4,931,2856,0.325980392
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,03-Hudson River,Adult,346,956,0.361924686,2012,Q4,1602,4219,0.379710832
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,1784,4231,0.421649728,2011,Q1,1784,4231,0.421649728
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,173,341,0.507331378,2012,Q4,618,1317,0.469248292
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,142,314,0.452229299,2010,Q4,513,1142,0.449211909
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1213,2262,0.536251105,2012,Q1,1213,2262,0.536251105
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,208,445,0.46741573,2014,Q1Q2,208,445,0.46741573
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,1380,2331,0.592020592,2010,Q4,5374,8945,0.60078256
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Youth,116,237,0.489451477,2011,Q2,225,450,0.5
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,336,1068,0.314606742,2013,Q3Q4,658,2124,0.309792844
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,521,1439,0.362056984,2013,Q1Q2,521,1439,0.362056984
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,87,192,0.453125,2012,Q3,319,686,0.465014577
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,205,439,0.466970387,2014,Q3Q4,420,900,0.466666667
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2817,8055,0.34972067,2011,Q1,2817,8055,0.34972067
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,3839,7493,0.512344855,2012,Q1,3839,7493,0.512344855
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1111,3907,0.284361403,2012,Q4,5174,16629,0.311143184
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,681,1035,0.657971014,2011,Q2,1328,2078,0.639076035
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,01-Western NY,Adult,563,1035,0.543961353,2011,Q3,1807,3113,0.580469001
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,02-Central NY,Youth,170,255,0.666666667,2012,Q2,376,620,0.606451613
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,06-Statewide,Youth,1067,1964,0.543279022,2012,Q4,4745,8634,0.549571462
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,06-Statewide,Adult,2882,7550,0.381721854,2011,Q4,12615,32212,0.391624239
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Adult,940,1580,0.594936709,2014,Q3Q4,1812,3045,0.595073892
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,1809,4325,0.418265896,2010,Q4,7580,18288,0.41447944
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Adult,235,595,0.394957983,2012,Q2,448,1204,0.372093023
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,06-Statewide,Youth,2225,4176,0.532806513,2014,Q3Q4,4578,8654,0.529003929
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,01-Western NY,Youth,143,229,0.624454148,2012,Q2,308,494,0.623481781
7/17/15 8:58,2,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ,MH Ambulatory Follow-Up,05-Long Island,Youth,75,194,0.386597938,2011,Q3,249,644,0.386645963
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,426,752,0.566489362,2010,Q4,1746,3065,0.569657423
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,2518,10185,0.247226313,2014,Q3Q4,5134,20595,0.249283807
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,04-New York City,Adult,1743,4442,0.392390815,2011,Q3,5338,13054,0.408916807
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Adult,1296,4214,0.307546274,2012,Q2,2667,8385,0.318067979
7/17/15 8:58,3,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days,MH Ambulatory Follow-Up,05-Long Island,Adult,420,1031,0.407371484,2013,Q1Q2,420,1031,0.407371484
7/17/15 8:58,1,Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,430,1375,0.312727273,2014,Q3Q4,850,2774,0.306416727
7/17/15 8:58,4,Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ,MH Ambulatory Follow-Up,04-New York City,Youth,422,778,0.542416452,2011,Q4,1561,2874,0.543145442
